mp_id,tool_record_json,raw_output,model,experiment,ts,gt_json,refusal,parse_fail,schema_fail,value_mismatch,constraint_violation,is_correct
mp-1184796,"{""material_id"": ""mp-1184796"", ""band_gap"": 8.0745, ""formation_energy_per_atom"": -1.406990803749999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1184796"",
  ""band_gap_eV"": 8.0745,
  ""formation_energy_per_atom_eV"": -1.406990803749999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630165.941936,"{""material_id"": ""mp-1184796"", ""band_gap_eV"": 8.0745, ""formation_energy_per_atom_eV"": -1.406990803749999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-9268,"{""material_id"": ""mp-9268"", ""band_gap"": 0.7039000000000001, ""formation_energy_per_atom"": -1.167954419796875, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-9268"",
  ""band_gap_eV"": 0.7039,
  ""formation_energy_per_atom_eV"": -1.167954419796875,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630167.4742458,"{""material_id"": ""mp-9268"", ""band_gap_eV"": 0.7039000000000001, ""formation_energy_per_atom_eV"": -1.167954419796875, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-540922,"{""material_id"": ""mp-540922"", ""band_gap"": 0.1806, ""formation_energy_per_atom"": -0.450521733124998, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-540922"",
  ""band_gap_eV"": 0.1806,
  ""formation_energy_per_atom_eV"": -0.450521733124998,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630168.9086878,"{""material_id"": ""mp-540922"", ""band_gap_eV"": 0.1806, ""formation_energy_per_atom_eV"": -0.450521733124998, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-540675,"{""material_id"": ""mp-540675"", ""band_gap"": 3.0664, ""formation_energy_per_atom"": -0.349825507562499, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-540675"",
  ""band_gap_eV"": 3.0664,
  ""formation_energy_per_atom_eV"": -0.349825507562499,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630170.345831,"{""material_id"": ""mp-540675"", ""band_gap_eV"": 3.0664, ""formation_energy_per_atom_eV"": -0.349825507562499, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-571235,"{""material_id"": ""mp-571235"", ""band_gap"": 2.021, ""formation_energy_per_atom"": -1.227871009333331, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-571235"",
  ""band_gap_eV"": 2.021,
  ""formation_energy_per_atom_eV"": -1.227871009333331,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630171.880675,"{""material_id"": ""mp-571235"", ""band_gap_eV"": 2.021, ""formation_energy_per_atom_eV"": -1.227871009333331, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1208424,"{""material_id"": ""mp-1208424"", ""band_gap"": 2.5242, ""formation_energy_per_atom"": -0.812674219083331, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1208424"",
  ""band_gap_eV"": 2.5242,
  ""formation_energy_per_atom_eV"": -0.812674219083331,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630173.4163892,"{""material_id"": ""mp-1208424"", ""band_gap_eV"": 2.5242, ""formation_energy_per_atom_eV"": -0.812674219083331, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-27971,"{""material_id"": ""mp-27971"", ""band_gap"": 5.0865, ""formation_energy_per_atom"": -2.788094297499999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27971"",
  ""band_gap_eV"": 5.0865,
  ""formation_energy_per_atom_eV"": -2.788094297499999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630174.857924,"{""material_id"": ""mp-27971"", ""band_gap_eV"": 5.0865, ""formation_energy_per_atom_eV"": -2.788094297499999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-22909,"{""material_id"": ""mp-22909"", ""band_gap"": 4.0533, ""formation_energy_per_atom"": -1.291011926666667, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-22909"",
  ""band_gap_eV"": 4.0533,
  ""formation_energy_per_atom_eV"": -1.291011926666667,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630176.1193652,"{""material_id"": ""mp-22909"", ""band_gap_eV"": 4.0533, ""formation_energy_per_atom_eV"": -1.291011926666667, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-556516,"{""material_id"": ""mp-556516"", ""band_gap"": 0.7668, ""formation_energy_per_atom"": -0.505116372129634, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-556516"",
  ""band_gap_eV"": 0.7668,
  ""formation_energy_per_atom_eV"": -0.505116372129634,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630177.6157172,"{""material_id"": ""mp-556516"", ""band_gap_eV"": 0.7668, ""formation_energy_per_atom_eV"": -0.505116372129634, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-21526,"{""material_id"": ""mp-21526"", ""band_gap"": 0.5708000000000001, ""formation_energy_per_atom"": -0.362189247187497, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-21526"",
  ""band_gap_eV"": 0.5708,
  ""formation_energy_per_atom_eV"": -0.362189247187497,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630179.057048,"{""material_id"": ""mp-21526"", ""band_gap_eV"": 0.5708000000000001, ""formation_energy_per_atom_eV"": -0.362189247187497, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1274279,"{""material_id"": ""mp-1274279"", ""band_gap"": 1.8157, ""formation_energy_per_atom"": -1.481519387499999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1274279"",
  ""band_gap_eV"": 1.8157,
  ""formation_energy_per_atom_eV"": -1.481519387499999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630181.202313,"{""material_id"": ""mp-1274279"", ""band_gap_eV"": 1.8157, ""formation_energy_per_atom_eV"": -1.481519387499999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-554855,"{""material_id"": ""mp-554855"", ""band_gap"": 1.5712000000000002, ""formation_energy_per_atom"": -2.60675029, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-554855"",
  ""band_gap_eV"": 1.5712,
  ""formation_energy_per_atom_eV"": -2.60675029,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630182.736296,"{""material_id"": ""mp-554855"", ""band_gap_eV"": 1.5712000000000002, ""formation_energy_per_atom_eV"": -2.60675029, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-510557,"{""material_id"": ""mp-510557"", ""band_gap"": 4.2395, ""formation_energy_per_atom"": -0.216854790312499, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-510557"",
  ""band_gap_eV"": 4.2395,
  ""formation_energy_per_atom_eV"": -0.216854790312499,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630184.272435,"{""material_id"": ""mp-510557"", ""band_gap_eV"": 4.2395, ""formation_energy_per_atom_eV"": -0.216854790312499, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-27291,"{""material_id"": ""mp-27291"", ""band_gap"": 0.155399999999999, ""formation_energy_per_atom"": -2.149853655000001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27291"",
  ""band_gap_eV"": 0.1554,
  ""formation_energy_per_atom_eV"": -2.149853655,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630185.705485,"{""material_id"": ""mp-27291"", ""band_gap_eV"": 0.155399999999999, ""formation_energy_per_atom_eV"": -2.149853655000001, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-568348,"{""material_id"": ""mp-568348"", ""band_gap"": 1.8454, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-568348"",
  ""band_gap_eV"": 1.8454,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630187.192072,"{""material_id"": ""mp-568348"", ""band_gap_eV"": 1.8454, ""formation_energy_per_atom_eV"": 0.0, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-2084,"{""material_id"": ""mp-2084"", ""band_gap"": 0.9437999999999992, ""formation_energy_per_atom"": -0.6734596323437501, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-2084"",
  ""band_gap_eV"": 0.9437999999999992,
  ""formation_energy_per_atom_eV"": -0.6734596323437501,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630188.674569,"{""material_id"": ""mp-2084"", ""band_gap_eV"": 0.9437999999999992, ""formation_energy_per_atom_eV"": -0.6734596323437501, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-995393,"{""material_id"": ""mp-995393"", ""band_gap"": 2.1989, ""formation_energy_per_atom"": -0.612184769666665, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-995393"",
  ""band_gap_eV"": 2.1989,
  ""formation_energy_per_atom_eV"": -0.612184769666665,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630190.152627,"{""material_id"": ""mp-995393"", ""band_gap_eV"": 2.1989, ""formation_energy_per_atom_eV"": -0.612184769666665, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1345,"{""material_id"": ""mp-1345"", ""band_gap"": 0.3443, ""formation_energy_per_atom"": -1.2564584531547611, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1345"",
  ""band_gap_eV"": 0.3443,
  ""formation_energy_per_atom_eV"": -1.2564584531547611,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630191.645238,"{""material_id"": ""mp-1345"", ""band_gap_eV"": 0.3443, ""formation_energy_per_atom_eV"": -1.2564584531547611, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1193140,"{""material_id"": ""mp-1193140"", ""band_gap"": 1.8661999999999992, ""formation_energy_per_atom"": -0.743681253794641, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1193140"",
  ""band_gap_eV"": 1.8662,
  ""formation_energy_per_atom_eV"": -0.743681253794641,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630193.184892,"{""material_id"": ""mp-1193140"", ""band_gap_eV"": 1.8661999999999992, ""formation_energy_per_atom_eV"": -0.743681253794641, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-29657,"{""material_id"": ""mp-29657"", ""band_gap"": 0.665199999999999, ""formation_energy_per_atom"": -0.214525574374999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-29657"",
  ""band_gap_eV"": 0.6652,
  ""formation_energy_per_atom_eV"": -0.2145,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630194.7129831,"{""material_id"": ""mp-29657"", ""band_gap_eV"": 0.665199999999999, ""formation_energy_per_atom_eV"": -0.214525574374999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,True,False,False
mp-23265,"{""material_id"": ""mp-23265"", ""band_gap"": 2.0054, ""formation_energy_per_atom"": -2.506313930624998, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23265"",
  ""band_gap_eV"": 2.0054,
  ""formation_energy_per_atom_eV"": -2.506313930624998,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630196.250127,"{""material_id"": ""mp-23265"", ""band_gap_eV"": 2.0054, ""formation_energy_per_atom_eV"": -2.506313930624998, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-542812,"{""material_id"": ""mp-542812"", ""band_gap"": 1.0066, ""formation_energy_per_atom"": -0.442993200833332, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-542812"",
  ""band_gap_eV"": 1.0066,
  ""formation_energy_per_atom_eV"": -0.442993200833332,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630197.789768,"{""material_id"": ""mp-542812"", ""band_gap_eV"": 1.0066, ""formation_energy_per_atom_eV"": -0.442993200833332, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-10802,"{""material_id"": ""mp-10802"", ""band_gap"": 0.5879000000000001, ""formation_energy_per_atom"": -0.417557193125, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-10802"",
  ""band_gap_eV"": 0.5879,
  ""formation_energy_per_atom_eV"": -0.417557193125,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630199.323029,"{""material_id"": ""mp-10802"", ""band_gap_eV"": 0.5879000000000001, ""formation_energy_per_atom_eV"": -0.417557193125, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-27725,"{""material_id"": ""mp-27725"", ""band_gap"": 2.0942, ""formation_energy_per_atom"": -0.265866406249999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27725"",
  ""band_gap_eV"": 2.0942,
  ""formation_energy_per_atom_eV"": -0.265866406249999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630200.760076,"{""material_id"": ""mp-27725"", ""band_gap_eV"": 2.0942, ""formation_energy_per_atom_eV"": -0.265866406249999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1080428,"{""material_id"": ""mp-1080428"", ""band_gap"": 0.8728, ""formation_energy_per_atom"": -1.326321304000006, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1080428"",
  ""band_gap_eV"": 0.8728,
  ""formation_energy_per_atom_eV"": -1.326321304,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630202.194901,"{""material_id"": ""mp-1080428"", ""band_gap_eV"": 0.8728, ""formation_energy_per_atom_eV"": -1.326321304000006, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-569561,"{""material_id"": ""mp-569561"", ""band_gap"": 3.1165, ""formation_energy_per_atom"": -0.639768098499999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-569561"",
  ""band_gap_eV"": 3.1165,
  ""formation_energy_per_atom_eV"": -0.639768098499999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630203.832941,"{""material_id"": ""mp-569561"", ""band_gap_eV"": 3.1165, ""formation_energy_per_atom_eV"": -0.639768098499999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-743,"{""material_id"": ""mp-743"", ""band_gap"": 4.1608, ""formation_energy_per_atom"": -0.140204309375, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-743"",
  ""band_gap_eV"": 4.1608,
  ""formation_energy_per_atom_eV"": -0.140204309375,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630205.267384,"{""material_id"": ""mp-743"", ""band_gap_eV"": 4.1608, ""formation_energy_per_atom_eV"": -0.140204309375, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-484,"{""material_id"": ""mp-484"", ""band_gap"": 0.4326, ""formation_energy_per_atom"": -0.001508734, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-484"",
  ""band_gap_eV"": 0.4326,
  ""formation_energy_per_atom_eV"": -0.001508734,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630206.901557,"{""material_id"": ""mp-484"", ""band_gap_eV"": 0.4326, ""formation_energy_per_atom_eV"": -0.001508734, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1864,"{""material_id"": ""mp-1864"", ""band_gap"": 0.1139, ""formation_energy_per_atom"": -0.678575252480158, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1864"",
  ""band_gap_eV"": 0.1139,
  ""formation_energy_per_atom_eV"": -0.678575252480158,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630208.43973,"{""material_id"": ""mp-1864"", ""band_gap_eV"": 0.1139, ""formation_energy_per_atom_eV"": -0.678575252480158, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-30520,"{""material_id"": ""mp-30520"", ""band_gap"": 1.667899999999999, ""formation_energy_per_atom"": -0.498485183452379, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-30520"",
  ""band_gap_eV"": 1.6679,
  ""formation_energy_per_atom_eV"": -0.498485183452379,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630210.07773,"{""material_id"": ""mp-30520"", ""band_gap_eV"": 1.667899999999999, ""formation_energy_per_atom_eV"": -0.498485183452379, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-23221,"{""material_id"": ""mp-23221"", ""band_gap"": 3.429599999999999, ""formation_energy_per_atom"": -2.306216135416666, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23221"",
  ""band_gap_eV"": 3.4296,
  ""formation_energy_per_atom_eV"": -2.306216135416666,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630211.614122,"{""material_id"": ""mp-23221"", ""band_gap_eV"": 3.429599999999999, ""formation_energy_per_atom_eV"": -2.306216135416666, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-149,"{""material_id"": ""mp-149"", ""band_gap"": 0.6105, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-149"",
  ""band_gap_eV"": 0.6105,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630212.94266,"{""material_id"": ""mp-149"", ""band_gap_eV"": 0.6105, ""formation_energy_per_atom_eV"": 0.0, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1863,"{""material_id"": ""mp-1863"", ""band_gap"": 1.451899999999999, ""formation_energy_per_atom"": -0.119684392083333, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1863"",
  ""band_gap_eV"": 1.4519,
  ""formation_energy_per_atom_eV"": -0.119684392083333,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630214.481594,"{""material_id"": ""mp-1863"", ""band_gap_eV"": 1.451899999999999, ""formation_energy_per_atom_eV"": -0.119684392083333, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
