mp_id,tool_record_json,raw_output,model,experiment,ts
mp-569561,"{""material_id"": ""mp-569561"", ""band_gap"": 3.1165, ""formation_energy_per_atom"": -0.639768098499999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-569561"",
  ""band_gap_eV"": 3.1165,
  ""formation_energy_per_atom_eV"": -0.639768098499999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630515.854984
mp-743,"{""material_id"": ""mp-743"", ""band_gap"": 4.1608, ""formation_energy_per_atom"": -0.140204309375, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-743"",
  ""band_gap_eV"": 4.1608,
  ""formation_energy_per_atom_eV"": -0.140204309375,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630517.222681
mp-484,"{""material_id"": ""mp-484"", ""band_gap"": 0.4326, ""formation_energy_per_atom"": -0.001508734, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-484"",
  ""band_gap_eV"": 0.4326,
  ""formation_energy_per_atom_eV"": -0.001508734,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630518.718654
mp-1864,"{""material_id"": ""mp-1864"", ""band_gap"": 0.1139, ""formation_energy_per_atom"": -0.678575252480158, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1864"",
  ""band_gap_eV"": 0.1139,
  ""formation_energy_per_atom_eV"": -0.678575252480158,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630520.2572842
mp-30520,"{""material_id"": ""mp-30520"", ""band_gap"": 1.667899999999999, ""formation_energy_per_atom"": -0.498485183452379, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-30520"",
  ""band_gap_eV"": 1.6679,
  ""formation_energy_per_atom_eV"": -0.4985,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630521.660384
mp-23221,"{""material_id"": ""mp-23221"", ""band_gap"": 3.429599999999999, ""formation_energy_per_atom"": -2.306216135416666, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23221"",
  ""band_gap_eV"": 3.4296,
  ""formation_energy_per_atom_eV"": -2.306216135416666,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630523.352223
mp-149,"{""material_id"": ""mp-149"", ""band_gap"": 0.6105, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-149"",
  ""band_gap_eV"": 0.6105,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630524.761483
mp-1863,"{""material_id"": ""mp-1863"", ""band_gap"": 1.451899999999999, ""formation_energy_per_atom"": -0.119684392083333, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1863"",
  ""band_gap_eV"": 1.451899999999999,
  ""formation_energy_per_atom_eV"": -0.119684392083333,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630526.369187
mp-1524446,"{""material_id"": ""mp-1524446"", ""band_gap"": 1.0487, ""formation_energy_per_atom"": -1.452075918750001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1524446"",
  ""band_gap_eV"": 1.0487,
  ""formation_energy_per_atom_eV"": -1.452075918750001,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630527.68883
mp-730101,"{""material_id"": ""mp-730101"", ""band_gap"": 9.7197, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-730101"",
  ""band_gap_eV"": 9.7197,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630529.167892
mp-31049,"{""material_id"": ""mp-31049"", ""band_gap"": 3.4112, ""formation_energy_per_atom"": -3.159657924166664, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-31049"",
    ""band_gap_eV"": 3.4112,
    ""formation_energy_per_atom_eV"": -3.159657924166664,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630530.7037408
mp-573812,"{""material_id"": ""mp-573812"", ""band_gap"": 1.4052, ""formation_energy_per_atom"": -0.28239570742611, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-573812"",
  ""band_gap_eV"": 1.4052,
  ""formation_energy_per_atom_eV"": -0.28239570742611,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630532.138061
mp-1213805,"{""material_id"": ""mp-1213805"", ""band_gap"": 1.159, ""formation_energy_per_atom"": -0.723041855833334, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{""material_id"": ""mp-1213805"", ""band_gap_eV"": 1.159, ""formation_energy_per_atom_eV"": -0.723041855833334, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}
```",gemini,exp4_hard_cove_selfcheck,1770630533.877894
mp-7188,"{""material_id"": ""mp-7188"", ""band_gap"": 0.289899999999999, ""formation_energy_per_atom"": -0.670291663333335, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-7188"",
    ""band_gap_eV"": 0.289899999999999,
    ""formation_energy_per_atom_eV"": -0.670291663333335,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630535.31167
mp-680422,"{""material_id"": ""mp-680422"", ""band_gap"": 2.9265, ""formation_energy_per_atom"": -0.215968716874999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-680422"",
  ""band_gap_eV"": 2.9265,
  ""formation_energy_per_atom_eV"": -0.215968716874999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630536.848078
mp-1683,"{""material_id"": ""mp-1683"", ""band_gap"": 0.3979, ""formation_energy_per_atom"": -1.236771233046873, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{""material_id"": ""mp-1683"", ""band_gap_eV"": 0.3979, ""formation_energy_per_atom_eV"": -1.236771233046873, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}
```",gemini,exp4_hard_cove_selfcheck,1770630538.282736
mp-1100,"{""material_id"": ""mp-1100"", ""band_gap"": 1.0375, ""formation_energy_per_atom"": -0.377014445, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-1100"",
    ""band_gap_eV"": 1.0375,
    ""formation_energy_per_atom_eV"": -0.377014445,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630539.716363
mp-11054,"{""material_id"": ""mp-11054"", ""band_gap"": 0.877899999999999, ""formation_energy_per_atom"": -0.278649864374999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-11054"",
    ""band_gap_eV"": 0.8779,
    ""formation_energy_per_atom_eV"": -0.278649864374999,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630541.132406
mp-306,"{""material_id"": ""mp-306"", ""band_gap"": 6.3017, ""formation_energy_per_atom"": -2.798056310000001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-306"",
    ""band_gap_eV"": 6.3017,
    ""formation_energy_per_atom_eV"": -2.79805631,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630542.685367
mp-1018040,"{""material_id"": ""mp-1018040"", ""band_gap"": 2.5765, ""formation_energy_per_atom"": -1.474296713671875, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1018040"",
  ""band_gap_eV"": 2.5765,
  ""formation_energy_per_atom_eV"": -1.474296713671875,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630544.220465
mp-12957,"{""material_id"": ""mp-12957"", ""band_gap"": 1.0933, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-12957"",
  ""band_gap_eV"": 1.0933,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630545.654433
mp-8377,"{""material_id"": ""mp-8377"", ""band_gap"": 3.0604, ""formation_energy_per_atom"": -1.4950600038888862, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-8377"",
  ""band_gap_eV"": 3.0604,
  ""formation_energy_per_atom_eV"": -1.4950600038888862,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630547.3953469
mp-23933,"{""material_id"": ""mp-23933"", ""band_gap"": 2.197699999999999, ""formation_energy_per_atom"": -0.073632082812499, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23933"",
  ""band_gap_eV"": 2.1977,
  ""formation_energy_per_atom_eV"": -0.073632082812499,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630549.0313559
mp-13568,"{""material_id"": ""mp-13568"", ""band_gap"": 0.3379, ""formation_energy_per_atom"": -2.015935722708332, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-13568"",
    ""band_gap_eV"": 0.3379,
    ""formation_energy_per_atom_eV"": -2.015935722708332,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630550.465121
mp-571442,"{""material_id"": ""mp-571442"", ""band_gap"": 3.0417, ""formation_energy_per_atom"": -1.710965791249998, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-571442"",
  ""band_gap_eV"": 3.0417,
  ""formation_energy_per_atom_eV"": -1.710965791249998,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630552.0049448
mp-1154,"{""material_id"": ""mp-1154"", ""band_gap"": 0.7510000000000001, ""formation_energy_per_atom"": -0.286120912954541, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1154"",
  ""band_gap_eV"": 0.7510000000000001,
  ""formation_energy_per_atom_eV"": -0.286120912954541,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630553.46045
mp-1524481,"{""material_id"": ""mp-1524481"", ""band_gap"": 8.309, ""formation_energy_per_atom"": -1.27488559425, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1524481"",
  ""band_gap_eV"": 8.309,
  ""formation_energy_per_atom_eV"": -1.27488559425,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630554.969843
mp-27972,"{""material_id"": ""mp-27972"", ""band_gap"": 4.103299999999999, ""formation_energy_per_atom"": -2.494519163125, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27972"",
  ""band_gap_eV"": 4.103299999999999,
  ""formation_energy_per_atom_eV"": -2.494519163125,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630556.503365
mp-27153,"{""material_id"": ""mp-27153"", ""band_gap"": 0.2115, ""formation_energy_per_atom"": -1.76299271, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-27153"",
    ""band_gap_eV"": 0.2115,
    ""formation_energy_per_atom_eV"": -1.76299271,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630558.045429
mp-1524458,"{""material_id"": ""mp-1524458"", ""band_gap"": 3.1633, ""formation_energy_per_atom"": -1.529192906999997, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1524458"",
  ""band_gap_eV"": 3.1633,
  ""formation_energy_per_atom_eV"": -1.529192906999997,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630559.476773
mp-634859,"{""material_id"": ""mp-634859"", ""band_gap"": 2.7345, ""formation_energy_per_atom"": -2.206560153333333, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","{""material_id"": ""mp-634859"", ""band_gap_eV"": 2.7345, ""formation_energy_per_atom_eV"": -2.206560153333333, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",gemini,exp4_hard_cove_selfcheck,1770630560.8116329
mp-468,"{""material_id"": ""mp-468"", ""band_gap"": 7.6012, ""formation_energy_per_atom"": -3.86576940625, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","{""material_id"": ""mp-468"", ""band_gap_eV"": 7.6012, ""formation_energy_per_atom_eV"": -3.86576940625, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",gemini,exp4_hard_cove_selfcheck,1770630562.346314
mp-559931,"{""material_id"": ""mp-559931"", ""band_gap"": 1.6025, ""formation_energy_per_atom"": -3.238528048750001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-559931"",
    ""band_gap_eV"": 1.6025,
    ""formation_energy_per_atom_eV"": -3.238528048750001,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630563.736921
mp-1206891,"{""material_id"": ""mp-1206891"", ""band_gap"": 1.0096, ""formation_energy_per_atom"": -0.5667571437499991, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-1206891"",
    ""band_gap_eV"": 1.0096,
    ""formation_energy_per_atom_eV"": -0.5667571437499991,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630565.28246
mp-1095275,"{""material_id"": ""mp-1095275"", ""band_gap"": 0.4889, ""formation_energy_per_atom"": -0.009709900654762, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-1095275"",
    ""band_gap_eV"": 0.4889,
    ""formation_energy_per_atom_eV"": -0.009709900654762,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630566.852202
mp-1201,"{""material_id"": ""mp-1201"", ""band_gap"": 0.1314, ""formation_energy_per_atom"": -0.383199846000002, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1201"",
  ""band_gap_eV"": 0.1314,
  ""formation_energy_per_atom_eV"": -0.383199846,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630568.384903
mp-570437,"{""material_id"": ""mp-570437"", ""band_gap"": 2.3382, ""formation_energy_per_atom"": -0.827083558444443, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-570437"",
  ""band_gap_eV"": 2.3382,
  ""formation_energy_per_atom_eV"": -0.827083558444443,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630570.0229802
mp-27358,"{""material_id"": ""mp-27358"", ""band_gap"": 2.9034, ""formation_energy_per_atom"": -1.022062649955356, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-27358"",
    ""band_gap_eV"": 2.9034,
    ""formation_energy_per_atom_eV"": -1.02206265,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630571.560411
mp-754815,"{""material_id"": ""mp-754815"", ""band_gap"": 3.976499999999999, ""formation_energy_per_atom"": -2.30537281125, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-754815"",
  ""band_gap_eV"": 3.9765,
  ""formation_energy_per_atom_eV"": -2.30537281125,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630572.79155
mp-568263,"{""material_id"": ""mp-568263"", ""band_gap"": 1.2121, ""formation_energy_per_atom"": -0.69001870828125, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-568263"",
  ""band_gap_eV"": 1.2121,
  ""formation_energy_per_atom_eV"": -0.69001870828125,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630574.32748
mp-1025522,"{""material_id"": ""mp-1025522"", ""band_gap"": 0.6758999999999991, ""formation_energy_per_atom"": -1.162119996249998, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1025522"",
  ""band_gap_eV"": 0.6759,
  ""formation_energy_per_atom_eV"": -1.16212,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630575.8632839
mp-571011,"{""material_id"": ""mp-571011"", ""band_gap"": 1.7836, ""formation_energy_per_atom"": -0.975770047431038, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-571011"",
  ""band_gap_eV"": 1.7836,
  ""formation_energy_per_atom_eV"": -0.975770047431038,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630577.498976
mp-28044,"{""material_id"": ""mp-28044"", ""band_gap"": 4.918, ""formation_energy_per_atom"": -2.512653630624999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-28044"",
    ""band_gap_eV"": 4.918,
    ""formation_energy_per_atom_eV"": -2.512653630624999,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630579.0386071
mp-1217322,"{""material_id"": ""mp-1217322"", ""band_gap"": 0.7062, ""formation_energy_per_atom"": -0.010930726197914, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-1217322"",
    ""band_gap_eV"": 0.7062,
    ""formation_energy_per_atom_eV"": -0.010930726197914,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630580.575131
mp-541155,"{""material_id"": ""mp-541155"", ""band_gap"": 0.9239, ""formation_energy_per_atom"": -0.9510626574999992, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-541155"",
  ""band_gap_eV"": 0.9239,
  ""formation_energy_per_atom_eV"": -0.9510626574999992,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630582.21237
mp-19,"{""material_id"": ""mp-19"", ""band_gap"": 0.1856, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-19"",
  ""band_gap_eV"": 0.1856,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630583.645899
