material_id,property,ground_truth,step1_raw,step2_verified,is_changed
mp-27972,band_gap,4.103299999999999,1.35,1.35,False
mp-27972,formation_energy_per_atom,-2.494519163125,-0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000”,0.0,True
mp-27153,band_gap,0.2115,1.35,1.35,False
mp-27153,formation_energy_per_atom,-1.76299271,-1.05,-1.05,False
mp-1524458,band_gap,3.1633,1.35,1.35,False
mp-1524458,formation_energy_per_atom,-1.529192906999997,-0.53,-0.53,False
mp-634859,band_gap,2.7345,1.35,1.35,False
mp-634859,formation_energy_per_atom,-2.206560153333333,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,True
mp-468,band_gap,7.6012,1.35,1.35,False
mp-468,formation_energy_per_atom,-3.86576940625,-1.03,-1.03,False
mp-559931,band_gap,1.6025,1.35,1.35,False
mp-559931,formation_energy_per_atom,-3.238528048750001,-1.01,-1.01,False
mp-1206891,band_gap,1.0096,1.35,1.35,False
mp-1206891,formation_energy_per_atom,-0.5667571437499991,-0.53,-0.53,False
mp-1095275,band_gap,0.4889,1.35,1.35,False
mp-1095275,formation_energy_per_atom,-0.009709900654762,-0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.,0.0,True
mp-1201,band_gap,0.1314,1.35,1.35,False
mp-1201,formation_energy_per_atom,-0.383199846000002,-0.53,-0.53,False
mp-570437,band_gap,2.3382,1.35,1.35,False
mp-570437,formation_energy_per_atom,-0.827083558444443,-1.01,-1.01,False
mp-27358,band_gap,2.9034,1.35,1.35,False
mp-27358,formation_energy_per_atom,-1.022062649955356,-0.045,-0.045,False
mp-754815,band_gap,3.976499999999999,1.35,1.35,False
mp-754815,formation_energy_per_atom,-2.30537281125,-1.01,-1.01,False
mp-568263,band_gap,1.2121,1.35,1.35,False
mp-568263,formation_energy_per_atom,-0.69001870828125,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-1025522,band_gap,0.6758999999999991,1.35,1.35,False
mp-1025522,formation_energy_per_atom,-1.162119996249998,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-571011,band_gap,1.7836,1.35,1.35,False
mp-571011,formation_energy_per_atom,-0.975770047431038,-1.03,-1.03,False
mp-28044,band_gap,4.918,1.35,1.35,False
mp-28044,formation_energy_per_atom,-2.512653630624999,-1.01,-1.01,False
mp-1217322,band_gap,0.7062,1.35,1.35,False
mp-1217322,formation_energy_per_atom,-0.010930726197914,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-541155,band_gap,0.9239,1.35,1.35,False
mp-541155,formation_energy_per_atom,-0.9510626574999992,-0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000”,0.0,True
mp-19,band_gap,0.1856,1.35,1.35,False
mp-19,formation_energy_per_atom,0.0,-0.0000,-0.0000,False
mp-22885,band_gap,2.686199999999999,1.35,1.35,False
mp-22885,formation_energy_per_atom,-0.7818107566666681,-1.05,-1.05,False
mp-20652,band_gap,1.9078,1.35,1.35,False
mp-20652,formation_energy_per_atom,-2.26442824375,-1.01,-1.01,False
mp-27857,band_gap,0.9792,1.35,1.35,False
mp-27857,formation_energy_per_atom,-0.694771309999999,-1.05,-1.05,False
mp-985829,band_gap,1.2237,1.35,1.35,False
mp-985829,formation_energy_per_atom,-1.806995168541668,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-30034,band_gap,4.4707,1.35,1.35,False
mp-30034,formation_energy_per_atom,-1.853706801666665,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-22881,band_gap,3.5244,1.35,1.35,False
mp-22881,formation_energy_per_atom,-1.2745155149999992,-0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000”,0.0,True
mp-32755,band_gap,1.0395,1.35,1.35,False
mp-32755,formation_energy_per_atom,-1.857414943749999,-0.53,-0.53,False
mp-2715,band_gap,0.172299999999999,1.35,1.35,False
mp-2715,formation_energy_per_atom,-0.290117705833334,-1.03,-1.03,False
mp-504759,band_gap,0.9911,1.35,1.35,False
mp-504759,formation_energy_per_atom,-2.631161137083333,-1.01,-1.01,False
mp-1525121,band_gap,1.687399999999999,1.3,1.3,False
mp-1525121,formation_energy_per_atom,0.0,-0.45,-0.45,False
mp-865194,band_gap,5.3798,1.35,1.35,False
mp-865194,formation_energy_per_atom,-4.181989037499999,-1.01,-1.01,False
mp-541610,band_gap,2.597,1.35,1.35,False
mp-541610,formation_energy_per_atom,-0.927984858749999,-1.03,-1.03,False
mp-28933,band_gap,1.7587000000000002,1.35,1.35,False
mp-28933,formation_energy_per_atom,-0.198695136500001,-0.0000,-0.0000,False
mp-23205,band_gap,3.6162,1.35,1.35,False
mp-23205,formation_energy_per_atom,-1.3037782916666671,-0.53,-0.53,False
mp-985831,band_gap,0.5342,1.35,1.35,False
mp-985831,formation_energy_per_atom,-1.564946299374999,-1.01,-1.01,False
mp-540829,band_gap,0.710199999999999,1.35,1.35,False
mp-540829,formation_energy_per_atom,-1.872036438333334,-1.03,-1.03,False
mp-1525632,band_gap,2.8979,1.35,1.35,False
mp-1525632,formation_energy_per_atom,0.0,-0.53,-0.53,False
mp-573815,band_gap,0.9469999999999992,1.35,1.35,False
mp-573815,formation_energy_per_atom,-0.348767611458335,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-607450,band_gap,0.229,1.35,1.35,False
mp-607450,formation_energy_per_atom,-0.235972947500002,-1.01,-1.01,False
mp-23162,band_gap,1.0479,1.35,1.35,False
mp-23162,formation_energy_per_atom,-1.87860569,-1.05,-1.05,False
mp-2402,band_gap,1.1286,1.35,1.35,False
mp-2402,formation_energy_per_atom,-0.069361268125,-0.53,-0.53,False
mp-9922,band_gap,1.1326,1.35,1.35,False
mp-9922,formation_energy_per_atom,-1.373804485859373,-0.0000,-0.0000,False
mp-1545216,band_gap,0.4836,1.35,1.35,False
mp-1545216,formation_energy_per_atom,-0.907728662126436,-0.53,-0.53,False
mp-1968,band_gap,3.824799999999999,1.35,1.35,False
mp-1968,formation_energy_per_atom,-3.8759289195,-1.05,-1.05,False
mp-29711,band_gap,0.638899999999999,1.35,1.35,False
mp-29711,formation_energy_per_atom,-0.444227307333335,-0.0000,-0.0000,False
mp-2133,band_gap,0.7227,1.35,1.35,False
mp-2133,formation_energy_per_atom,-1.7908991124999991,-0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.,0.0,True
mp-1185959,band_gap,1.133699999999999,1.35,1.35,False
mp-1185959,formation_energy_per_atom,-1.154441889999999,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-985278,band_gap,6.0693,1.35,1.35,False
mp-985278,formation_energy_per_atom,-4.467987469375,-0.705,-0.705,False
mp-23710,band_gap,3.709699999999999,1.35,1.35,False
mp-23710,formation_energy_per_atom,-0.2827190725,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-341,band_gap,1.9022,1.35,1.35,False
mp-341,formation_energy_per_atom,-1.990905017999998,-0.58,-0.58,False
mp-32800,band_gap,2.2962,1.35,1.35,False
mp-32800,formation_energy_per_atom,-2.4930635934375,-0.53,-0.53,False
mp-685014,band_gap,2.0644,1.35,1.35,False
mp-685014,formation_energy_per_atom,-1.068962764541666,-1.003,-1.003,False
mp-559798,band_gap,4.9116,1.35,1.35,False
mp-559798,formation_energy_per_atom,-2.23065729,-1.005,-1.005,False
mp-1080821,band_gap,0.7896000000000001,1.35,1.35,False
mp-1080821,formation_energy_per_atom,-3.19318655375,-0.53,-0.53,False
mp-540625,band_gap,1.7063,1.35,1.35,False
mp-540625,formation_energy_per_atom,-0.5793224153125001,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-1025442,band_gap,1.3846999999999992,1.35,1.35,False
mp-1025442,formation_energy_per_atom,-0.44096969,-0.53,-0.53,False
mp-556911,band_gap,1.6921,1.35,1.35,False
mp-556911,formation_energy_per_atom,-2.590574678333332,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-23263,band_gap,2.9266,1.35,1.35,False
mp-23263,formation_energy_per_atom,-2.423042803749999,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-16911,band_gap,1.9539,1.35,1.35,False
mp-16911,formation_energy_per_atom,-0.955290041071428,-0.53,-0.53,False
mp-1705,band_gap,0.5057,1.35,1.35,False
mp-1705,formation_energy_per_atom,-1.74803409,-0.53,-0.53,False
mp-561197,band_gap,5.5366,1.35,1.35,False
mp-561197,formation_energy_per_atom,-3.404466658305554,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-23183,band_gap,4.299799999999999,1.35,1.35,False
mp-23183,formation_energy_per_atom,-2.585905556250001,-0.73,-0.73,False
mp-23280,band_gap,3.9873,1.35,1.35,False
mp-23280,formation_energy_per_atom,-0.755685861249999,-0.53,-0.53,False
mp-1524462,band_gap,2.7061,1.35,1.35,False
mp-1524462,formation_energy_per_atom,0.0,-0.53,-0.53,False
mp-706630,band_gap,3.606099999999999,1.35,1.35,False
mp-706630,formation_energy_per_atom,-0.095264628645833,-0.53,-0.53,False
mp-541837,band_gap,0.3769,1.35,1.35,False
mp-541837,formation_energy_per_atom,-0.434076935437502,-2.01,-2.01,False
mp-1819,band_gap,2.028799999999999,1.33,1.33,False
mp-1819,formation_energy_per_atom,-1.839006646249989,-1.05,-1.05,False
mp-7988,band_gap,0.583199999999999,1.35,1.35,False
mp-7988,formation_energy_per_atom,-1.180246544770117,-1.05,-1.05,False
mp-2049132,band_gap,0.216299999999999,1.35,1.35,False
mp-2049132,formation_energy_per_atom,-0.298604841000002,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-7943,band_gap,0.3285,1.35,1.35,False
mp-7943,formation_energy_per_atom,-0.588209097083334,-1.03,-1.03,False
mp-30792,band_gap,0.1566,1.35,1.35,False
mp-30792,formation_energy_per_atom,-0.269950954999998,-0.045,-0.045,False
mp-352,band_gap,4.0165,1.35,1.35,False
mp-352,formation_energy_per_atom,-4.019811040833332,-1.03,-1.03,False
mp-15954,band_gap,0.2625,1.35,1.35,False
mp-15954,formation_energy_per_atom,-0.5725928316666651,-0.503,-0.503,False
mp-23165,band_gap,0.8929,1.35,1.35,False
mp-23165,formation_energy_per_atom,-0.6577550981249981,-1.05,-1.05,False
mp-2251,band_gap,0.984,1.35,1.35,False
mp-2251,formation_energy_per_atom,-0.4825014221875,-0.53,-0.53,False
mp-181,band_gap,0.216299999999999,1.35,1.35,False
mp-181,formation_energy_per_atom,-0.1726160249375,-0.53,-0.53,False
mp-2340,band_gap,1.7361,1.35,1.35,False
mp-2340,formation_energy_per_atom,-1.2980963948563211,-0.53,-0.53,False
mp-1443,band_gap,3.1684,1.35,1.35,False
mp-1443,formation_energy_per_atom,-2.537928646818182,-0.53,-0.53,False
mp-2697,band_gap,2.8495,1.35,1.35,False
mp-2697,formation_energy_per_atom,-2.204479133333331,-1.03,-1.03,False
mp-680463,band_gap,0.391399999999999,1.35,1.35,False
mp-680463,formation_energy_per_atom,-0.157726345384613,-1.01,-1.01,False
mp-542810,band_gap,1.9674,1.35,1.35,False
mp-542810,formation_energy_per_atom,-0.159580558906249,Gen_Error: 504 The request timed out. Please try again.,Error,True
mp-971787,band_gap,1.1332,1.35,1.35,False
mp-971787,formation_energy_per_atom,-1.208906696666668,-0.000000,-0.0,True
mp-1105,band_gap,2.2352,1.35,1.35,False
mp-1105,formation_energy_per_atom,-2.170192663333334,-0.000000,-0.0,True
