mp_id,property,tool_value,raw_output,model,experiment,ts
mp-15954,formation_energy_per_atom,-0.5725928316666651,mp-15954: formation_energy_per_atom is -0.5725928316666651 eV/atom.,gemini,exp2a_grounded_noverify,1770620344.7661078
mp-23165,band_gap,0.8929,mp-23165: band_gap is 0.8929 eV.,gemini,exp2a_grounded_noverify,1770620346.1015291
mp-23165,formation_energy_per_atom,-0.6577550981249981,mp-23165: formation_energy_per_atom is -0.6577550981249981 eV/atom.,gemini,exp2a_grounded_noverify,1770620347.535098
mp-2251,band_gap,0.984,mp-2251: band_gap is 0.984 eV.,gemini,exp2a_grounded_noverify,1770620348.9680378
mp-2251,formation_energy_per_atom,-0.4825014221875,mp-2251: formation_energy_per_atom is -0.4825014221875 eV/atom.,gemini,exp2a_grounded_noverify,1770620350.198285
mp-181,band_gap,0.216299999999999,mp-181: band_gap is 0.2163 eV.,gemini,exp2a_grounded_noverify,1770620351.614848
mp-181,formation_energy_per_atom,-0.1726160249375,mp-181: formation_energy_per_atom is -0.1726160249375 eV/atom.,gemini,exp2a_grounded_noverify,1770620352.859848
mp-2340,band_gap,1.7361,mp-2340: band_gap is 1.7361 eV.,gemini,exp2a_grounded_noverify,1770620354.088575
mp-2340,formation_energy_per_atom,-1.2980963948563211,mp-2340: formation_energy_per_atom is -1.2980963948563211 eV/atom.,gemini,exp2a_grounded_noverify,1770620355.417193
mp-1443,band_gap,3.1684,mp-1443: band_gap is 3.1684 eV.,gemini,exp2a_grounded_noverify,1770620356.8503602
mp-1443,formation_energy_per_atom,-2.537928646818182,mp-1443: formation_energy_per_atom is -2.537928646818182 eV/atom.,gemini,exp2a_grounded_noverify,1770620357.976562
mp-2697,band_gap,2.8495,mp-2697: band_gap is 2.8495 eV.,gemini,exp2a_grounded_noverify,1770620359.311658
mp-2697,formation_energy_per_atom,-2.204479133333331,mp-2697: formation_energy_per_atom is -2.204479133333331 eV/atom.,gemini,exp2a_grounded_noverify,1770620360.744249
mp-680463,band_gap,0.391399999999999,mp-680463: band_gap is 0.3914 eV.,gemini,exp2a_grounded_noverify,1770620362.07728
mp-680463,formation_energy_per_atom,-0.157726345384613,mp-680463: formation_energy_per_atom is -0.157726345384613 eV/atom.,gemini,exp2a_grounded_noverify,1770620363.511241
mp-542810,band_gap,1.9674,mp-542810: band_gap is 1.9674 eV.,gemini,exp2a_grounded_noverify,1770620364.7386692
mp-542810,formation_energy_per_atom,-0.159580558906249,mp-542810: formation_energy_per_atom is -0.159580558906249 eV/atom.,gemini,exp2a_grounded_noverify,1770620366.0696902
mp-971787,band_gap,1.1332,mp-971787: band_gap is 1.1332 eV.,gemini,exp2a_grounded_noverify,1770620367.429662
mp-971787,formation_energy_per_atom,-1.208906696666668,mp-971787: formation_energy_per_atom is -1.208906696666668 eV/atom.,gemini,exp2a_grounded_noverify,1770620368.933295
mp-1105,band_gap,2.2352,mp-1105: band_gap is 2.2352 eV.,gemini,exp2a_grounded_noverify,1770620370.2693949
mp-1105,formation_energy_per_atom,-2.170192663333334,mp-1105: formation_energy_per_atom is -2.170192663333334 eV/atom.,gemini,exp2a_grounded_noverify,1770620371.7023711
